2012-10-17 23:56:01,1800,81324,03:01:29,01:10:31
2012-10-18 01:07:01,1800,79524,05:18:18,02:16:20
2012-10-18 03:24:01,1800,77724,05:19:53,00:00:55
2012-10-18 03:25:01,1800,75924,05:21:40,00:01:42
2012-10-18 03:27:01,1800,74124,05:23:09,00:01:11
2012-10-18 03:29:01,1800,72324,05:24:54,00:00:56
2012-10-18 03:30:01,1800,70524,05:26:12,00:01:14
2012-10-18 03:32:01,1800,68724,05:28:00,00:01:02
2012-10-18 03:34:01,1800,66924,05:29:54,00:00:56
2012-10-18 03:35:01,1800,65124,05:31:16,00:01:18
2012-10-18 03:37:01,1800,63324,05:32:54,00:00:56
2012-10-18 03:38:01,1800,61524,05:33:56,00:00:58
2012-10-18 03:39:01,1800,59724,05:34:54,00:00:56
2012-10-18 03:40:01,1800,57924,05:36:41,00:01:43
2012-10-18 03:42:01,1800,56124,05:38:19,00:01:21
2012-10-18 03:44:01,1800,54324,05:39:55,00:00:57
2012-10-18 03:45:01,1800,52524,05:40:54,00:00:56
2012-10-18 03:46:01,1800,50724,05:41:54,00:00:56
2012-10-18 03:47:01,1800,48924,05:42:59,00:01:01
2012-10-18 03:49:01,1800,47124,05:44:53,00:00:55
2012-10-18 03:50:02,1800,45324,05:45:54,00:00:55
2012-10-18 03:51:01,1800,43524,05:46:53,00:00:55
2012-10-18 03:52:01,1800,41724,05:47:54,00:00:55
2012-10-18 03:53:01,1800,39924,05:48:53,00:00:55
2012-10-18 03:54:01,1800,38124,05:49:53,00:00:55
2012-10-18 03:55:01,1800,36324,05:51:44,00:01:46
2012-10-18 03:57:01,1800,34524,05:53:09,00:01:11
2012-10-18 03:59:01,1800,32724,05:54:54,00:00:56
2012-10-18 04:00:01,1800,30924,05:55:54,00:00:56
2012-10-18 04:01:01,1800,29124,05:56:54,00:00:56
2012-10-18 04:02:01,1800,27324,05:57:56,00:00:58
2012-10-18 04:03:01,1800,25524,05:58:53,00:00:55
2012-10-18 04:04:01,1800,23724,05:59:54,00:00:56
2012-10-18 04:05:01,1800,21924,09:27:45,03:27:47
2012-10-18 07:33:01,1800,20124,09:28:54,00:00:56
2012-10-18 07:34:01,1800,18324,09:29:54,00:00:56
2012-10-18 07:35:01,1800,16524,09:31:09,00:01:11
2012-10-18 07:37:01,1800,14724,09:33:00,00:01:02
2012-10-18 07:39:01,1800,12924,09:34:54,00:00:56
2012-10-18 07:40:01,1800,11124,09:36:46,00:01:48
2012-10-18 07:42:02,1800,9324,09:38:11,00:01:12
2012-10-18 07:44:02,1800,7524,09:39:55,00:00:56
2012-10-18 07:45:01,1800,5724,09:40:55,00:00:57
2012-10-18 07:46:01,1800,3924,09:41:54,00:00:56
2012-10-18 07:47:01,1800,2124,09:42:57,00:00:59
2012-10-18 07:48:01,1800,324,09:43:55,00:00:57
2012-10-18 07:49:01,324,0,09:44:08,00:00:10
2012-10-18 07:50:01,0,0,00:00:00,00:00:00
2012-10-18 07:51:02,0,0,00:00:00,00:00:00
2012-10-18 07:52:01,0,0,00:00:00,00:00:00
2012-10-18 07:53:01,0,0,00:00:00,00:00:00
2012-10-18 07:54:01,0,0,00:00:00,00:00:00
2012-10-18 07:55:01,0,0,00:00:00,00:00:00
2012-10-18 07:56:01,0,0,00:00:00,00:00:00
2012-10-18 07:57:01,0,0,00:00:00,00:00:00
2012-10-18 07:58:01,0,0,00:00:00,00:00:00
2012-10-18 07:59:01,0,0,00:00:00,00:00:00
2012-10-18 08:00:01,0,0,00:00:00,00:00:00
2012-10-18 08:01:02,0,0,00:00:00,00:00:00
2012-10-18 08:02:01,0,0,00:00:00,00:00:00
2012-10-18 08:03:01,0,0,00:00:00,00:00:00
2012-10-18 08:04:01,0,0,00:00:00,00:00:00
2012-10-18 08:05:01,0,0,00:00:00,00:00:00
2012-10-18 08:06:01,0,0,00:00:00,00:00:00
2012-10-18 08:07:01,0,0,00:00:00,00:00:00
2012-10-18 08:08:01,0,0,00:00:00,00:00:00
2012-10-18 08:09:01,0,0,00:00:00,00:00:00
2012-10-18 08:10:01,0,0,00:00:00,00:00:00
2012-10-18 08:11:01,0,0,00:00:00,00:00:00
2012-10-18 08:12:02,0,0,00:00:00,00:00:00
2012-10-18 08:13:01,0,0,00:00:00,00:00:00
2012-10-18 08:14:01,0,0,00:00:00,00:00:00
2012-10-18 08:15:01,0,0,00:00:00,00:00:00
2012-10-18 08:16:01,0,0,00:00:00,00:00:00
2012-10-18 08:17:01,0,0,00:00:00,00:00:00
2012-10-18 08:18:01,0,0,00:00:00,00:00:00
2012-10-18 08:19:01,0,0,00:00:00,00:00:00
2012-10-18 08:20:01,0,0,00:00:00,00:00:00
2012-10-18 08:21:01,0,0,00:00:00,00:00:00
2012-10-18 08:22:01,0,0,00:00:00,00:00:00
2012-10-18 08:23:02,0,0,00:00:00,00:00:00
2012-10-18 08:24:01,0,0,00:00:00,00:00:00
2012-10-18 08:25:01,0,0,00:00:00,00:00:00
2012-10-18 08:26:01,0,0,00:00:00,00:00:00
2012-10-18 08:27:01,0,0,00:00:00,00:00:00
2012-10-18 08:28:01,0,0,00:00:00,00:00:00
2012-10-18 08:29:01,0,0,00:00:00,00:00:00
2012-10-18 08:30:01,0,0,00:00:00,00:00:00
2012-10-18 08:31:01,0,0,00:00:00,00:00:00
2012-10-18 08:32:01,0,0,00:00:00,00:00:00
2012-10-18 08:33:02,0,0,00:00:00,00:00:00
2012-10-18 08:34:01,0,0,00:00:00,00:00:00
2012-10-18 08:35:01,0,0,00:00:00,00:00:00
2012-10-18 08:36:01,0,0,00:00:00,00:00:00
2012-10-18 08:37:01,0,0,00:00:00,00:00:00
2012-10-18 08:38:01,0,0,00:00:00,00:00:00
2012-10-18 08:39:01,0,0,00:00:00,00:00:00
2012-10-18 08:40:01,0,0,00:00:00,00:00:00
2012-10-18 08:41:01,0,0,00:00:00,00:00:00
2012-10-18 08:42:01,0,0,00:00:00,00:00:00
2012-10-18 08:43:02,0,0,00:00:00,00:00:00
2012-10-18 08:44:01,0,0,00:00:00,00:00:00
2012-10-18 08:45:01,0,0,00:00:00,00:00:00
2012-10-18 08:46:01,0,0,00:00:00,00:00:00
2012-10-18 08:47:01,0,0,00:00:00,00:00:00
2012-10-18 08:48:01,0,0,00:00:00,00:00:00
2012-10-18 08:49:01,0,0,00:00:00,00:00:00
2012-10-18 08:50:01,0,0,00:00:00,00:00:00
2012-10-18 08:51:01,0,0,00:00:00,00:00:00
2012-10-18 08:52:01,0,0,00:00:00,00:00:00
2012-10-18 08:53:01,0,0,00:00:00,00:00:00
2012-10-18 08:54:02,0,0,00:00:00,00:00:00
2012-10-18 08:55:01,0,0,00:00:00,00:00:00
2012-10-18 08:56:01,0,0,00:00:00,00:00:00
2012-10-18 08:57:01,0,0,00:00:00,00:00:00
2012-10-18 08:58:01,0,0,00:00:00,00:00:00
2012-10-18 08:59:01,0,0,00:00:00,00:00:00
2012-10-18 09:00:01,0,0,00:00:00,00:00:00
2012-10-18 09:01:01,0,0,00:00:00,00:00:00
2012-10-18 09:02:01,0,0,00:00:00,00:00:00
2012-10-18 09:03:01,0,0,00:00:00,00:00:00
2012-10-18 09:04:01,0,0,00:00:00,00:00:01
2012-10-18 09:05:01,0,0,00:00:00,00:00:00
2012-10-18 09:06:01,0,0,00:00:00,00:00:00
2012-10-18 09:07:01,0,0,00:00:00,00:00:00
2012-10-18 09:08:01,0,0,00:00:00,00:00:00
2012-10-18 09:09:01,0,0,00:00:00,00:00:00
2012-10-18 09:10:01,0,0,00:00:00,00:00:00
2012-10-18 09:11:01,0,0,00:00:00,00:00:00
2012-10-18 09:12:01,0,0,00:00:00,00:00:00
2012-10-18 09:13:01,0,0,00:00:00,00:00:00
2012-10-18 09:14:01,0,0,00:00:00,00:00:00
2012-10-18 09:15:02,0,0,00:00:00,00:00:00
2012-10-18 09:16:01,0,0,00:00:00,00:00:00
2012-10-18 09:17:01,0,0,00:00:00,00:00:00
2012-10-18 09:18:01,0,0,00:00:00,00:00:00
2012-10-18 09:19:01,0,0,00:00:00,00:00:00
2012-10-18 09:20:01,0,0,00:00:00,00:00:00
2012-10-18 09:21:01,0,0,00:00:00,00:00:00
2012-10-18 09:22:01,0,0,00:00:00,00:00:00
2012-10-18 09:23:01,0,0,00:00:00,00:00:00
2012-10-18 09:24:01,0,0,00:00:00,00:00:00
2012-10-18 09:25:01,0,0,00:00:00,00:00:00
2012-10-18 09:26:02,0,0,00:00:00,00:00:00
2012-10-18 09:27:01,0,0,00:00:00,00:00:00
2012-10-18 09:28:01,0,0,00:00:00,00:00:00
2012-10-18 09:29:01,0,0,00:00:00,00:00:00
2012-10-18 09:30:01,0,0,00:00:00,00:00:00
2012-10-18 09:31:01,0,0,00:00:00,00:00:00
2012-10-18 09:32:01,0,0,00:00:00,00:00:00
2012-10-18 09:33:01,0,0,00:00:00,00:00:00
2012-10-18 09:34:01,0,0,00:00:00,00:00:00
2012-10-18 09:35:01,0,0,00:00:00,00:00:00
2012-10-18 09:36:01,0,0,00:00:00,00:00:01
2012-10-18 09:37:01,0,0,00:00:00,00:00:00
2012-10-18 09:38:01,0,0,00:00:00,00:00:00
2012-10-18 09:39:01,0,0,00:00:00,00:00:00
2012-10-18 09:40:01,0,0,00:00:00,00:00:00
2012-10-18 09:41:01,0,0,00:00:00,00:00:00
2012-10-18 09:42:01,0,0,00:00:00,00:00:00
2012-10-18 09:43:01,0,0,00:00:00,00:00:00
2012-10-18 09:44:01,0,0,00:00:00,00:00:00
2012-10-18 09:45:01,0,0,00:00:00,00:00:00
2012-10-18 09:46:01,0,0,00:00:00,00:00:00
2012-10-18 09:47:02,0,0,00:00:00,00:00:00
2012-10-18 09:48:01,0,0,00:00:00,00:00:00
2012-10-18 09:49:01,0,0,00:00:00,00:00:00
2012-10-18 09:50:01,0,0,00:00:00,00:00:00
2012-10-18 09:51:01,0,0,00:00:00,00:00:00
2012-10-18 09:52:01,0,0,00:00:00,00:00:00
2012-10-18 09:53:01,0,0,00:00:00,00:00:00
2012-10-18 09:54:01,0,0,00:00:00,00:00:00
2012-10-18 09:55:01,0,0,00:00:00,00:00:00
2012-10-18 09:56:01,0,0,00:00:00,00:00:00
2012-10-18 09:57:01,0,0,00:00:00,00:00:00
2012-10-18 09:58:02,0,0,00:00:00,00:00:00
2012-10-18 09:59:01,0,0,00:00:00,00:00:00
2012-10-18 10:00:01,0,0,00:00:00,00:00:00
2012-10-18 10:01:01,0,0,00:00:00,00:00:00
2012-10-18 10:02:01,0,0,00:00:00,00:00:00
2012-10-18 10:03:01,0,0,00:00:00,00:00:00
2012-10-18 10:04:01,0,0,00:00:00,00:00:00
2012-10-18 10:05:01,0,0,00:00:00,00:00:00
2012-10-18 10:06:01,0,0,00:00:00,00:00:00
2012-10-18 10:07:01,0,0,00:00:00,00:00:00
2012-10-18 10:08:01,0,0,00:00:00,00:00:00
2012-10-18 10:09:01,0,0,00:00:00,00:00:00
2012-10-18 10:10:01,0,0,00:00:00,00:00:00
2012-10-18 10:11:01,0,0,00:00:00,00:00:00
2012-10-18 10:12:01,0,0,00:00:00,00:00:00
2012-10-18 10:13:01,0,0,00:00:00,00:00:00
2012-10-18 10:14:01,0,0,00:00:00,00:00:00
2012-10-18 10:15:01,0,0,00:00:00,00:00:00
2012-10-18 10:16:01,0,0,00:00:00,00:00:00
2012-10-18 10:17:02,0,0,00:00:00,00:00:00
2012-10-18 10:18:01,0,0,00:00:00,00:00:00
2012-10-18 10:19:01,0,0,00:00:00,00:00:00
2012-10-18 10:20:01,0,0,00:00:00,00:00:00
2012-10-18 10:21:01,0,0,00:00:00,00:00:00
2012-10-18 10:22:01,0,0,00:00:00,00:00:00
2012-10-18 10:23:01,0,0,00:00:00,00:00:00
2012-10-18 10:24:01,0,0,00:00:00,00:00:00
2012-10-18 10:25:01,0,0,00:00:00,00:00:00
2012-10-18 10:26:01,0,0,00:00:00,00:00:00
2012-10-18 10:27:02,0,0,00:00:00,00:00:00
2012-10-18 10:28:01,0,0,00:00:00,00:00:00
2012-10-18 10:29:01,0,0,00:00:00,00:00:00
2012-10-18 10:30:01,0,0,00:00:00,00:00:00
2012-10-18 10:31:01,0,0,00:00:00,00:00:00
2012-10-18 10:32:01,0,0,00:00:00,00:00:00
2012-10-18 10:33:01,0,0,00:00:00,00:00:00
2012-10-18 10:34:01,0,0,00:00:00,00:00:00
2012-10-18 10:35:01,0,0,00:00:00,00:00:00
2012-10-18 10:36:01,0,0,00:00:00,00:00:00
2012-10-18 10:37:02,0,0,00:00:00,00:00:00
2012-10-18 10:38:01,0,0,00:00:00,00:00:00
2012-10-18 10:39:01,0,0,00:00:00,00:00:00
2012-10-18 10:40:01,0,0,00:00:00,00:00:00
2012-10-18 10:41:01,0,0,00:00:00,00:00:00
2012-10-18 10:42:01,0,0,00:00:00,00:00:00
2012-10-18 10:43:01,0,0,00:00:00,00:00:00
2012-10-18 10:44:01,0,0,00:00:00,00:00:00
2012-10-18 10:45:01,0,0,00:00:00,00:00:00
2012-10-18 10:46:01,0,0,00:00:00,00:00:00
2012-10-18 10:47:01,0,0,00:00:00,00:00:01
2012-10-18 10:48:01,0,0,00:00:00,00:00:00
2012-10-18 10:49:01,0,0,00:00:00,00:00:00
2012-10-18 10:50:01,0,0,00:00:00,00:00:00
2012-10-18 10:51:01,0,0,00:00:00,00:00:00
2012-10-18 10:52:01,0,0,00:00:00,00:00:00
2012-10-18 10:53:01,0,0,00:00:00,00:00:00
2012-10-18 10:54:01,0,0,00:00:00,00:00:00
2012-10-18 10:55:01,0,0,00:00:00,00:00:00
2012-10-18 10:56:01,0,0,00:00:00,00:00:00
2012-10-18 10:57:01,0,0,00:00:00,00:00:00
2012-10-18 10:58:02,0,0,00:00:00,00:00:00
2012-10-18 10:59:01,0,0,00:00:00,00:00:00
2012-10-18 11:00:01,0,0,00:00:00,00:00:00
2012-10-18 11:01:01,0,0,00:00:00,00:00:00
2012-10-18 11:02:01,0,0,00:00:00,00:00:00
2012-10-18 11:03:01,0,0,00:00:00,00:00:00
2012-10-18 11:04:01,0,0,00:00:00,00:00:00
2012-10-18 11:05:01,0,0,00:00:00,00:00:00
2012-10-18 11:06:01,0,0,00:00:00,00:00:00
2012-10-18 11:07:01,0,0,00:00:00,00:00:00
2012-10-18 11:08:01,0,0,00:00:00,00:00:00
2012-10-18 11:09:02,0,0,00:00:00,00:00:00
2012-10-18 11:10:01,0,0,00:00:00,00:00:00
2012-10-18 11:11:01,0,0,00:00:00,00:00:00
2012-10-18 11:12:01,0,0,00:00:00,00:00:00
2012-10-18 11:13:01,0,0,00:00:00,00:00:00
2012-10-18 11:14:01,0,0,00:00:00,00:00:00
2012-10-18 11:15:01,0,0,00:00:00,00:00:00
2012-10-18 11:16:01,0,0,00:00:00,00:00:00
2012-10-18 11:17:01,0,0,00:00:00,00:00:00
2012-10-18 11:18:01,0,0,00:00:00,00:00:00
2012-10-18 11:19:02,0,0,00:00:00,00:00:00
2012-10-18 11:20:01,0,0,00:00:00,00:00:00
2012-10-18 11:21:01,0,0,00:00:00,00:00:00
2012-10-18 11:22:01,0,0,00:00:00,00:00:00
2012-10-18 11:23:01,0,0,00:00:00,00:00:00
2012-10-18 11:24:01,0,0,00:00:00,00:00:00
2012-10-18 11:25:01,0,0,00:00:00,00:00:00
2012-10-18 11:26:01,0,0,00:00:00,00:00:00
2012-10-18 11:27:01,0,0,00:00:00,00:00:00
2012-10-18 11:28:01,0,0,00:00:00,00:00:00
2012-10-18 11:29:01,0,0,00:00:00,00:00:00
2012-10-18 11:30:02,0,0,00:00:00,00:00:00
2012-10-18 11:31:01,0,0,00:00:00,00:00:00
2012-10-18 11:32:01,0,0,00:00:00,00:00:00
2012-10-18 11:33:01,0,0,00:00:00,00:00:00
2012-10-18 11:34:01,0,0,00:00:00,00:00:00
2012-10-18 11:35:01,1800,4429,00:02:21,00:01:50
2012-10-18 11:37:01,1800,2629,00:04:03,00:01:32
2012-10-18 11:39:01,1800,829,00:05:33,00:01:02
2012-10-18 11:41:01,829,0,00:07:02,00:00:31
2012-10-18 11:42:01,0,0,00:00:00,00:00:00
2012-10-18 11:43:01,0,0,00:00:00,00:00:00
2012-10-18 11:44:01,0,0,00:00:00,00:00:00
2012-10-18 11:45:01,0,0,00:00:00,00:00:00
2012-10-18 11:46:01,0,0,00:00:00,00:00:00
2012-10-18 11:47:01,0,0,00:00:00,00:00:00
2012-10-18 11:48:01,0,0,00:00:00,00:00:00
2012-10-18 11:49:01,0,0,00:00:00,00:00:00
2012-10-18 11:50:01,0,0,00:00:00,00:00:00
2012-10-18 11:51:01,0,0,00:00:00,00:00:00
2012-10-18 11:52:01,0,0,00:00:00,00:00:00
2012-10-18 11:53:01,0,0,00:00:00,00:00:00
2012-10-18 11:54:01,0,0,00:00:00,00:00:00
2012-10-18 11:55:01,0,0,00:00:00,00:00:00
2012-10-18 11:56:01,0,0,00:00:00,00:00:00
2012-10-18 11:57:01,0,0,00:00:00,00:00:00
2012-10-18 11:58:01,0,0,00:00:00,00:00:00
2012-10-18 11:59:01,0,0,00:00:00,00:00:00
2012-10-18 12:00:01,0,0,00:00:00,00:00:00
2012-10-18 12:01:01,0,0,00:00:00,00:00:00
2012-10-18 12:02:01,0,0,00:00:00,00:00:00
2012-10-18 12:03:02,0,0,00:00:00,00:00:00
2012-10-18 12:04:01,0,0,00:00:00,00:00:00
2012-10-18 12:05:01,0,0,00:00:00,00:00:00
2012-10-18 12:06:01,0,0,00:00:00,00:00:00
2012-10-18 12:07:01,0,0,00:00:00,00:00:00
2012-10-18 12:08:01,0,0,00:00:00,00:00:00
2012-10-18 12:09:01,0,0,00:00:00,00:00:00
2012-10-18 12:10:01,0,0,00:00:00,00:00:00
2012-10-18 12:11:01,0,0,00:00:00,00:00:00
2012-10-18 12:12:01,0,0,00:00:00,00:00:00
2012-10-18 12:13:01,0,0,00:00:00,00:00:00
2012-10-18 12:14:02,0,0,00:00:00,00:00:00
2012-10-18 12:15:01,0,0,00:00:00,00:00:00
2012-10-18 12:16:01,0,0,00:00:00,00:00:00
2012-10-18 12:17:01,0,0,00:00:00,00:00:00
2012-10-18 12:18:01,0,0,00:00:00,00:00:00
2012-10-18 12:19:01,0,0,00:00:00,00:00:00
2012-10-18 12:20:01,0,0,00:00:00,00:00:00
2012-10-18 12:21:01,0,0,00:00:00,00:00:00
2012-10-18 12:22:01,0,0,00:00:00,00:00:00
2012-10-18 12:23:01,0,0,00:00:00,00:00:00
2012-10-18 12:24:01,0,0,00:00:00,00:00:00
2012-10-18 12:25:01,0,0,00:00:00,00:00:00
2012-10-18 12:26:02,0,0,00:00:00,00:00:00
2012-10-18 12:27:01,0,0,00:00:00,00:00:00
2012-10-18 12:28:01,0,0,00:00:00,00:00:00
2012-10-18 12:29:01,0,0,00:00:00,00:00:00
2012-10-18 12:30:01,0,0,00:00:00,00:00:00
2012-10-18 12:31:01,0,0,00:00:00,00:00:00
2012-10-18 12:32:01,0,0,00:00:00,00:00:00
2012-10-18 12:33:01,0,0,00:00:00,00:00:00
2012-10-18 12:34:01,0,0,00:00:00,00:00:00
2012-10-18 12:35:01,0,0,00:00:00,00:00:00
